"id","extralabel","name","latitude","longitude","country"
"SEYb","SmallStation","Ytterby","57.8623","11.9174","Sweden"
"SEYl","SmallStation","Ytterhogdal","62.1973","14.8554","Sweden"
"SEYö","Junction","Yttersjön","64.4104","19.6594","Sweden"
"SEÅ","Junction","Åsbro","58.9982","15.0612","Sweden"
"SEÅb","SmallStation","Åsensbruk","58.8054","12.4256","Sweden"
"SEÅba","Junction","Ålberga","58.7241","16.5774","Sweden"
"SEÅbe","SmallStation","Årstaberg","59.2994","18.0277","Sweden"
"SEÅbs","Junction","Åby södra","58.6589","16.1804","Sweden"
"SEÅd","Junction","Ådalsliden","63.4396","16.879","Sweden"
"SEÅg","SmallStation","Ånge","62.5237","15.6568","Sweden"
"SEÅgy","Junction","Ångebyn","62.5242","15.6099","Sweden"
"SEÅh","Junction","Åshammar","60.6485","16.5479","Sweden"
"SEÅhus","Junction","Åhus","55.9276","14.3007","Sweden"
"SEÅk","SmallStation","Åkarp","55.6573","13.1082","Sweden"
"SEÅkg","Junction","Årskogen","62.1438","17.3484","Sweden"
"SEÅks","Junction","Åkers styckebruk","59.2523","17.0952","Sweden"
"SEÅkt","Junction","Åskott","63.2802","14.6352","Sweden"
"SEÅl","SmallStation","Åmål","59.0464","12.6983","Sweden"
"SEÅlg","Junction","Ålsäng","59.4157","15.7102","Sweden"
"SEÅm","Junction","Åmsele","64.4887","19.325","Sweden"
"SEÅmn","Junction","Ångsågsmossen","56.2124","14.9775","Sweden"
"SEÅmy","Junction","Åmyran","61.9898","17.2579","Sweden"
"SEÅnm","Junction","Ånimskog","58.8772","12.5689","Sweden"
"SEÅnn","SmallStation","Ånn","63.3214","12.539","Sweden"
"SEÅp","SmallStation","Åstorp","56.1333","12.9511","Sweden"
"SEÅrd","Junction","Åryd","56.8208","14.9835","Sweden"
"SEÅre","SmallStation","Åre","63.3994","13.0749","Sweden"
"SEÅsal","SmallStation","Åsarna central","62.6471","14.3745","Sweden"
"SEÅst","Junction","Åsträsk","64.6157","19.9752","Sweden"
"SEÅt","SmallStation","Åmotfors","59.7684","12.3664","Sweden"
"SEÅvg","SmallStation","Åtvidaberg","58.2036","16.0021","Sweden"
"SEÄ","SmallStation","Ängelholm","56.2468","12.8534","Sweden"
"SEÄbg","SmallStation","Ängelsberg","59.957","16.0092","Sweden"
"SEÄfs","Junction","Äggfors","63.295","13.7074","Sweden"
"SEÄh","SmallStation","Älmhult","56.55","14.1368","Sweden"
"SEÄl","Junction","Älgarås","58.8135","14.2554","Sweden"
"SEÄlo","SmallStation","Älvho","61.498","14.7473","Sweden"
"SEÄn","SmallStation","Älvängen","57.9544","12.1066","Sweden"
"SEÄng","SmallStation","Äng","57.6924","14.5668","Sweden"
"SEÄnö","Junction","Ängersjö","63.6038","19.8046","Sweden"
"SEÄs","SmallStation","Älvsjö","59.2786","18.0113","Sweden"
"SEÄsg","Junction","Älvsjö godsbangård","59.2911","18.0208","Sweden"
"SEÄtk","Junction","Ättekulla","56.0216","12.7677","Sweden"
"SEÄy","SmallStation","Älvsbyn","65.6782","20.9933","Sweden"
"SEÖ","SmallStation","Örtofta","55.7785","13.2427","Sweden"
"SEÖa","Junction","Ökna","59.4012","15.7251","Sweden"
"SEÖal","Junction","Österalnö","63.3551","18.515","Sweden"
"SEÖbn","Junction","Örabäcken","62.1113","15.7547","Sweden"
"SEÖda","SmallStation","Ödåkra","56.1047","12.7451","Sweden"
"SEÖg","SmallStation","Östra Grevie","55.4644","13.1345","Sweden"
"SEÖh","SmallStation","Örbyhus","60.2293","17.7035","Sweden"
"SEÖhlg","Junction","Överhogdals grusgrop","62.2319","14.8233","Sweden"
"SEÖj","Junction","Östansjö","59.0456","14.9813","Sweden"
"SEÖk","SmallStation","Örnsköldsviks central","63.2884","18.7047","Sweden"
"SEÖkn","SmallStation","Örnsköldsvik norra","63.3061","18.7249","Sweden"
"SEÖl","Junction","Ölme","59.3609","14.0054","Sweden"
"SEÖna","Junction","Önaskogen","58.6215","15.1211","Sweden"
"SEÖnd","SmallStation","Önnestad","56.0667","14.0168","Sweden"
"SEÖr","SmallStation","Örebro central","59.2782","15.211","Sweden"
"SEÖrs","SmallStation","Örsjö","56.6967","15.7498","Sweden"
"SEÖs","SmallStation","Östersunds central","63.17","14.6381","Sweden"
"SEÖso","SmallStation","Ösmo","58.9845","17.9026","Sweden"
"SEÖså","Junction","Österås","63.2113","17.1844","Sweden"
"SEÖte","SmallStation","Östertälje","59.185","17.6584","Sweden"
"SEÖv","Junction","Östavall","62.4293","15.4732","Sweden"
"SEÖvm","SmallStation","Överum","57.9824","16.3255","Sweden"
"SEÖvn","SmallStation","Östervärn","55.6068","13.0336","Sweden"
"SEÖvö","Junction","Övsjö","62.9649","15.9864","Sweden"
"SEÖx","SmallStation","Öxnered","58.3568","12.2726","Sweden"
"SEÖä","Junction","Öreälv","63.7936","19.3434","Sweden"
"EU00234","BorderPoint","Kornsjö gränsen","58.93476","11.66987","Sweden"
"EU00235","BorderPoint","Charlottenberg gränsen","59.93187","12.24341","Sweden"
"EU00236","BorderPoint","Storlien gränsen","63.337","12.0605","Sweden"
"EU00237","BorderPoint","Riksgränsen Vj-Bjf","68.43004","18.10572","Sweden"
"EU00239","BorderPoint","Riksgräns Haparanda - Tornio","65.827855","24.150731","Sweden"
"SEPhm","Junction","Peberholm","55.6006","12.7487","Sweden"
